vpa,name,bank,is_merchant,mcc,account_age_days,kyc_level,avg_amount,usual_hours,home_device,balance,is_corporate,blacklisted,is_spoof
user0916@icici,User 916,HDFC,0,0,1096,BASIC,5000.0,8-21,dev_0916,92706.0,0,0,
user0917@icici,User 917,AXIS,0,0,1083,BASIC,1000.0,9-21,dev_0917,157657.0,0,1,
user0918@sbi,User 918,YBL,0,0,12,BASIC,1000.0,6-19,dev_0918,85174.0,0,0,
user0919@icici,User 919,YBL,0,0,813,VIDEO,1000.0,10-21,dev_0919,66268.0,0,0,
user0920@paytm,User 920,YBL,0,0,1685,BASIC,5000.0,8-21,dev_0920,48993.0,0,0,
user0921@icici,User 921,HDFC,0,0,1535,BASIC,2000.0,8-20,dev_0921,60506.0,0,0,
user0922@sbi,User 922,PAYTM,0,0,975,VIDEO,2000.0,9-21,dev_0922,104535.0,0,0,
user0923@hdfc,User 923,AXIS,0,0,577,BASIC,2000.0,9-21,dev_0923,171785.0,0,0,
user0924@icici,User 924,PAYTM,0,0,838,VIDEO,5000.0,10-22,dev_0924,198395.0,0,0,
user0925@hdfc,User 925,AXIS,0,0,881,VIDEO,2000.0,6-20,dev_0925,72796.0,0,0,
user0926@ybl,User 926,YBL,0,0,1949,VIDEO,2000.0,10-19,dev_0926,54636.0,0,1,
user0927@sbi,User 927,ICICI,0,0,1349,VIDEO,500.0,10-21,dev_0927,36290.0,0,1,
user0928@icici,User 928,PAYTM,0,0,785,BASIC,1000.0,8-19,dev_0928,183394.0,0,0,
user0929@icici,User 929,SBI,0,0,139,VIDEO,2000.0,10-19,dev_0929,14096.0,0,0,
user0930@paytm,User 930,SBI,0,0,407,BASIC,500.0,9-22,dev_0930,34153.0,0,0,
user0931@ybl,User 931,SBI,0,0,649,BASIC,500.0,9-20,dev_0931,92490.0,0,0,
user0932@hdfc,User 932,HDFC,0,0,8,BASIC,12000.0,7-19,dev_0932,105019.0,0,0,
user0933@axis,User 933,ICICI,0,0,158,BASIC,2000.0,10-22,dev_0933,38469.0,0,0,
user0934@hdfc,User 934,HDFC,0,0,1791,VIDEO,2000.0,8-20,dev_0934,184983.0,0,0,
user0935@hdfc,User 935,YBL,0,0,1145,VIDEO,500.0,10-19,dev_0935,59595.0,0,0,
user0936@hdfc,User 936,AXIS,0,0,370,BASIC,500.0,10-22,dev_0936,171540.0,0,0,
user0937@icici,User 937,ICICI,0,0,9,BASIC,1000.0,7-20,dev_0937,189140.0,0,0,
user0938@paytm,User 938,SBI,0,0,1256,VIDEO,1000.0,8-21,dev_0938,141365.0,0,0,
user0939@sbi,User 939,YBL,0,0,1272,CORPORATE,1000.0,9-19,dev_0939,152734.0,0,0,
user0940@axis,User 940,AXIS,0,0,1513,BASIC,2000.0,10-21,dev_0940,98408.0,0,1,
user0941@hdfc,User 941,PAYTM,0,0,1056,BASIC,5000.0,10-20,dev_0941,140130.0,0,0,
user0942@ybl,User 942,AXIS,0,0,534,BASIC,1000.0,10-22,dev_0942,23202.0,0,1,
user0943@ybl,User 943,HDFC,0,0,370,VIDEO,500.0,6-20,dev_0943,25592.0,0,0,
user0944@icici,User 944,AXIS,0,0,1447,BASIC,500.0,6-20,dev_0944,104352.0,0,0,
user0945@paytm,User 945,HDFC,0,0,1712,VIDEO,1000.0,6-19,dev_0945,57059.0,0,0,
user0946@sbi,User 946,YBL,0,0,84,VIDEO,1000.0,6-21,dev_0946,130153.0,0,0,
user0947@axis,User 947,ICICI,0,0,177,VIDEO,2000.0,9-21,dev_0947,117985.0,0,0,
user0948@axis,User 948,ICICI,0,0,1600,VIDEO,2000.0,6-20,dev_0948,9619.0,0,0,
user0949@paytm,User 949,SBI,0,0,3,CORPORATE,2000.0,7-19,dev_0949,10012.0,0,0,
user0950@paytm,User 950,SBI,0,0,1358,BASIC,12000.0,9-21,dev_0950,106579.0,0,0,
user0951@paytm,User 951,PAYTM,0,0,882,BASIC,2000.0,10-20,dev_0951,177288.0,0,0,
user0952@ybl,User 952,HDFC,0,0,1624,VIDEO,2000.0,7-22,dev_0952,42495.0,0,0,
user0953@sbi,User 953,HDFC,0,0,904,BASIC,1000.0,7-20,dev_0953,31753.0,0,0,
user0954@icici,User 954,AXIS,0,0,1341,VIDEO,1000.0,6-21,dev_0954,120788.0,0,0,
user0955@sbi,User 955,AXIS,0,0,1778,BASIC,5000.0,7-22,dev_0955,97720.0,0,0,
user0956@sbi,User 956,PAYTM,0,0,945,BASIC,2000.0,10-20,dev_0956,71869.0,0,0,
user0957@icici,User 957,HDFC,0,0,1268,BASIC,500.0,8-20,dev_0957,28867.0,0,0,
user0958@axis,User 958,HDFC,0,0,1235,VIDEO,1000.0,6-21,dev_0958,35171.0,0,0,
user0959@hdfc,User 959,AXIS,0,0,1687,VIDEO,2000.0,9-20,dev_0959,168912.0,0,0,
user0960@ybl,User 960,SBI,0,0,11,BASIC,1000.0,7-20,dev_0960,87671.0,0,0,
user0961@sbi,User 961,ICICI,0,0,1181,VIDEO,2000.0,7-19,dev_0961,110824.0,0,0,
user0962@axis,User 962,SBI,0,0,88,BASIC,12000.0,6-19,dev_0962,159539.0,0,0,
user0963@hdfc,User 963,AXIS,0,0,1,VIDEO,500.0,7-22,dev_0963,24189.0,0,0,
user0964@paytm,User 964,HDFC,0,0,92,CORPORATE,2000.0,8-19,dev_0964,156591.0,0,0,
user0965@ybl,User 965,YBL,0,0,1777,BASIC,2000.0,6-20,dev_0965,52454.0,0,0,
user0966@icici,User 966,HDFC,0,0,675,BASIC,2000.0,10-21,dev_0966,167253.0,0,0,
user0967@sbi,User 967,YBL,0,0,1190,VIDEO,1000.0,7-19,dev_0967,195536.0,0,0,
user0968@paytm,User 968,SBI,0,0,748,BASIC,1000.0,7-19,dev_0968,79229.0,0,0,
user0969@sbi,User 969,ICICI,0,0,1039,VIDEO,2000.0,6-19,dev_0969,145254.0,0,0,
user0970@axis,User 970,HDFC,0,0,1445,VIDEO,1000.0,7-19,dev_0970,128201.0,0,0,
user0971@ybl,User 971,SBI,0,0,366,BASIC,1000.0,6-22,dev_0971,134478.0,0,0,
user0972@hdfc,User 972,PAYTM,0,0,1081,VIDEO,2000.0,10-22,dev_0972,87751.0,0,0,
user0973@icici,User 973,AXIS,0,0,265,VIDEO,1000.0,7-19,dev_0973,42490.0,0,0,
user0974@hdfc,User 974,SBI,0,0,1336,BASIC,12000.0,6-20,dev_0974,100528.0,0,0,
user0975@axis,User 975,HDFC,0,0,1730,BASIC,500.0,8-21,dev_0975,150214.0,0,0,
user0976@hdfc,User 976,SBI,0,0,837,VIDEO,12000.0,7-20,dev_0976,15903.0,0,0,
user0977@ybl,User 977,HDFC,0,0,1981,VIDEO,2000.0,10-21,dev_0977,71153.0,0,0,
user0978@icici,User 978,AXIS,0,0,451,BASIC,1000.0,7-21,dev_0978,199141.0,0,0,
user0979@axis,User 979,SBI,0,0,713,BASIC,500.0,8-19,dev_0979,68975.0,0,0,
user0980@sbi,User 980,AXIS,0,0,225,BASIC,5000.0,7-20,dev_0980,108047.0,0,0,
user0981@paytm,User 981,AXIS,0,0,1153,BASIC,2000.0,6-21,dev_0981,115615.0,0,0,
user0982@hdfc,User 982,PAYTM,0,0,110,BASIC,1000.0,7-22,dev_0982,137185.0,0,0,
user0983@ybl,User 983,PAYTM,0,0,1615,BASIC,1000.0,9-19,dev_0983,191622.0,0,0,
user0984@paytm,User 984,YBL,0,0,1267,BASIC,2000.0,9-20,dev_0984,17431.0,0,0,
user0985@hdfc,User 985,ICICI,0,0,86,BASIC,5000.0,6-21,dev_0985,189757.0,0,0,
user0986@paytm,User 986,SBI,0,0,986,VIDEO,1000.0,9-19,dev_0986,150344.0,0,0,
user0987@icici,User 987,AXIS,0,0,1229,VIDEO,2000.0,7-19,dev_0987,149275.0,0,0,
user0988@ybl,User 988,ICICI,0,0,603,VIDEO,2000.0,7-19,dev_0988,151479.0,0,0,
user0989@axis,User 989,ICICI,0,0,387,BASIC,1000.0,8-19,dev_0989,182866.0,0,0,
user0990@paytm,User 990,PAYTM,0,0,1173,VIDEO,2000.0,7-22,dev_0990,130571.0,0,0,
user0991@ybl,User 991,YBL,0,0,585,VIDEO,500.0,8-22,dev_0991,101344.0,0,0,
user0992@ybl,User 992,YBL,0,0,1463,VIDEO,2000.0,7-22,dev_0992,144485.0,0,0,
user0993@paytm,User 993,HDFC,0,0,1286,BASIC,500.0,10-22,dev_0993,98057.0,0,0,
user0994@hdfc,User 994,PAYTM,0,0,752,BASIC,5000.0,7-20,dev_0994,117395.0,0,0,
user0995@ybl,User 995,PAYTM,0,0,396,VIDEO,1000.0,8-22,dev_0995,115634.0,0,0,
user0996@paytm,User 996,PAYTM,0,0,14,BASIC,12000.0,7-20,dev_0996,165038.0,0,0,
user0997@hdfc,User 997,AXIS,0,0,1933,BASIC,12000.0,9-19,dev_0997,154457.0,0,0,
user0998@sbi,User 998,YBL,0,0,1,BASIC,500.0,8-19,dev_0998,29948.0,0,0,
user0999@sbi,User 999,ICICI,0,0,1686,VIDEO,2000.0,8-19,dev_0999,81320.0,0,0,
user1000@axis,User 1000,HDFC,0,0,1221,BASIC,5000.0,9-21,dev_1000,178581.0,0,0,
user1001@hdfc,User 1001,YBL,0,0,13,BASIC,500.0,6-21,dev_1001,195425.0,0,0,
user1002@paytm,User 1002,ICICI,0,0,10,VIDEO,12000.0,7-21,dev_1002,10252.0,0,0,
user1003@icici,User 1003,SBI,0,0,12,VIDEO,1000.0,10-22,dev_1003,106824.0,0,0,
user1004@icici,User 1004,SBI,0,0,61,BASIC,5000.0,9-22,dev_1004,45934.0,0,0,
user1005@icici,User 1005,SBI,0,0,1492,VIDEO,500.0,9-22,dev_1005,185684.0,0,0,
user1006@axis,User 1006,HDFC,0,0,1926,BASIC,500.0,6-19,dev_1006,79474.0,0,0,
user1007@axis,User 1007,YBL,0,0,489,BASIC,12000.0,7-20,dev_1007,88727.0,0,0,
user1008@sbi,User 1008,AXIS,0,0,1193,BASIC,500.0,10-22,dev_1008,38254.0,0,0,
user1009@hdfc,User 1009,ICICI,0,0,1631,BASIC,1000.0,6-19,dev_1009,189739.0,0,0,
user1010@hdfc,User 1010,SBI,0,0,648,BASIC,500.0,9-21,dev_1010,160348.0,0,0,
user1011@axis,User 1011,SBI,0,0,1914,VIDEO,500.0,10-20,dev_1011,168584.0,0,0,
user1012@ybl,User 1012,HDFC,0,0,1506,BASIC,2000.0,9-19,dev_1012,40318.0,0,0,
user1013@paytm,User 1013,HDFC,0,0,1551,BASIC,2000.0,8-20,dev_1013,56380.0,0,0,
user1014@hdfc,User 1014,PAYTM,0,0,718,BASIC,500.0,7-22,dev_1014,116520.0,0,0,
user1015@axis,User 1015,AXIS,0,0,1162,CORPORATE,2000.0,6-22,dev_1015,33730.0,0,0,
user1016@paytm,User 1016,ICICI,0,0,1624,VIDEO,1000.0,9-22,dev_1016,79628.0,0,0,
user1017@sbi,User 1017,ICICI,0,0,73,BASIC,1000.0,9-21,dev_1017,174346.0,0,0,
user1018@ybl,User 1018,YBL,0,0,1711,VIDEO,1000.0,7-22,dev_1018,92855.0,0,0,
user1019@ybl,User 1019,AXIS,0,0,17,VIDEO,1000.0,8-20,dev_1019,50382.0,0,0,
user1020@icici,User 1020,PAYTM,0,0,19,VIDEO,2000.0,8-19,dev_1020,171139.0,0,0,
user1021@axis,User 1021,HDFC,0,0,1225,CORPORATE,2000.0,9-20,dev_1021,148267.0,0,0,
user1022@ybl,User 1022,AXIS,0,0,1720,BASIC,2000.0,10-20,dev_1022,42651.0,0,0,
user1023@axis,User 1023,HDFC,0,0,1608,VIDEO,1000.0,8-20,dev_1023,86396.0,0,0,
user1024@axis,User 1024,HDFC,0,0,1037,VIDEO,500.0,8-19,dev_1024,148411.0,0,0,
user1025@hdfc,User 1025,ICICI,0,0,1947,BASIC,500.0,6-22,dev_1025,68393.0,0,0,
user1026@axis,User 1026,YBL,0,0,190,BASIC,1000.0,9-19,dev_1026,55814.0,0,0,
user1027@icici,User 1027,HDFC,0,0,585,VIDEO,1000.0,9-20,dev_1027,101078.0,0,0,
user1028@icici,User 1028,HDFC,0,0,1427,BASIC,5000.0,6-20,dev_1028,77988.0,0,1,
user1029@icici,User 1029,HDFC,0,0,840,BASIC,2000.0,10-22,dev_1029,12902.0,0,0,
user1030@icici,User 1030,ICICI,0,0,1337,BASIC,2000.0,8-22,dev_1030,163976.0,0,0,
user1031@ybl,User 1031,AXIS,0,0,439,VIDEO,500.0,9-19,dev_1031,43637.0,0,0,
user1032@icici,User 1032,YBL,0,0,112,CORPORATE,500.0,9-21,dev_1032,42412.0,0,0,
user1033@hdfc,User 1033,ICICI,0,0,785,BASIC,500.0,7-21,dev_1033,157479.0,0,0,
user1034@paytm,User 1034,AXIS,0,0,1163,VIDEO,2000.0,8-22,dev_1034,142199.0,0,0,
user1035@paytm,User 1035,YBL,0,0,442,VIDEO,5000.0,10-19,dev_1035,122185.0,0,0,
user1036@sbi,User 1036,SBI,0,0,13,CORPORATE,2000.0,10-21,dev_1036,92419.0,0,0,
user1037@axis,User 1037,SBI,0,0,1663,VIDEO,5000.0,6-20,dev_1037,9369.0,0,0,
user1038@ybl,User 1038,SBI,0,0,1831,CORPORATE,2000.0,7-20,dev_1038,172704.0,0,1,
user1039@ybl,User 1039,AXIS,0,0,1528,VIDEO,2000.0,7-19,dev_1039,133067.0,0,0,
user1040@hdfc,User 1040,HDFC,0,0,4,CORPORATE,500.0,9-21,dev_1040,186833.0,0,0,
user1041@ybl,User 1041,SBI,0,0,423,VIDEO,1000.0,6-22,dev_1041,57082.0,0,0,
user1042@icici,User 1042,ICICI,0,0,17,VIDEO,12000.0,9-21,dev_1042,182030.0,0,0,
user1043@paytm,User 1043,PAYTM,0,0,985,BASIC,5000.0,9-22,dev_1043,93227.0,0,0,
user1044@paytm,User 1044,HDFC,0,0,810,VIDEO,1000.0,6-19,dev_1044,83488.0,0,0,
user1045@icici,User 1045,PAYTM,0,0,1943,BASIC,5000.0,6-19,dev_1045,68768.0,0,0,
user1046@axis,User 1046,HDFC,0,0,1477,BASIC,5000.0,7-22,dev_1046,193769.0,0,0,
user1047@icici,User 1047,SBI,0,0,1778,BASIC,500.0,8-19,dev_1047,133303.0,0,0,
user1048@sbi,User 1048,HDFC,0,0,316,BASIC,1000.0,9-19,dev_1048,111629.0,0,0,
user1049@sbi,User 1049,PAYTM,0,0,1101,BASIC,1000.0,6-21,dev_1049,97963.0,0,0,
user1050@hdfc,User 1050,HDFC,0,0,1908,BASIC,500.0,6-21,dev_1050,100347.0,0,0,
user1051@sbi,User 1051,PAYTM,0,0,1332,VIDEO,500.0,6-20,dev_1051,155168.0,0,0,
user1052@axis,User 1052,AXIS,0,0,388,CORPORATE,500.0,6-22,dev_1052,183197.0,0,0,
user1053@hdfc,User 1053,ICICI,0,0,1656,BASIC,1000.0,10-19,dev_1053,33449.0,0,0,
user1054@axis,User 1054,ICICI,0,0,751,BASIC,1000.0,8-21,dev_1054,189274.0,0,0,
user1055@sbi,User 1055,AXIS,0,0,4,BASIC,1000.0,9-22,dev_1055,48725.0,0,1,
user1056@hdfc,User 1056,AXIS,0,0,1719,BASIC,2000.0,7-22,dev_1056,81033.0,0,0,
user1057@sbi,User 1057,PAYTM,0,0,554,VIDEO,1000.0,9-20,dev_1057,105496.0,0,1,
user1058@hdfc,User 1058,PAYTM,0,0,1202,VIDEO,1000.0,10-22,dev_1058,154172.0,0,0,
user1059@hdfc,User 1059,HDFC,0,0,1681,BASIC,2000.0,8-20,dev_1059,176138.0,0,0,
user1060@hdfc,User 1060,HDFC,0,0,608,BASIC,500.0,6-19,dev_1060,151006.0,0,0,
user1061@icici,User 1061,ICICI,0,0,1862,VIDEO,1000.0,6-22,dev_1061,131338.0,0,0,
user1062@ybl,User 1062,HDFC,0,0,233,CORPORATE,1000.0,6-22,dev_1062,48629.0,0,0,
user1063@paytm,User 1063,PAYTM,0,0,4,VIDEO,2000.0,10-21,dev_1063,132508.0,0,0,
user1064@icici,User 1064,SBI,0,0,525,VIDEO,1000.0,8-21,dev_1064,86585.0,0,0,
user1065@sbi,User 1065,AXIS,0,0,20,BASIC,2000.0,8-21,dev_1065,132359.0,0,0,
user1066@paytm,User 1066,PAYTM,0,0,23,BASIC,5000.0,6-21,dev_1066,46494.0,0,0,
user1067@sbi,User 1067,PAYTM,0,0,1639,BASIC,500.0,8-22,dev_1067,94867.0,0,0,
user1068@hdfc,User 1068,ICICI,0,0,883,CORPORATE,500.0,8-20,dev_1068,103064.0,0,0,
user1069@sbi,User 1069,YBL,0,0,1593,BASIC,500.0,9-19,dev_1069,8812.0,0,1,
user1070@sbi,User 1070,HDFC,0,0,19,VIDEO,12000.0,10-20,dev_1070,180294.0,0,0,
user1071@paytm,User 1071,ICICI,0,0,106,BASIC,2000.0,8-20,dev_1071,147817.0,0,0,
user1072@ybl,User 1072,PAYTM,0,0,1931,VIDEO,2000.0,8-20,dev_1072,126196.0,0,0,
user1073@paytm,User 1073,PAYTM,0,0,1414,VIDEO,500.0,8-21,dev_1073,104933.0,0,0,
user1074@ybl,User 1074,HDFC,0,0,174,BASIC,500.0,7-22,dev_1074,95110.0,0,0,
user1075@hdfc,User 1075,YBL,0,0,1556,BASIC,2000.0,7-21,dev_1075,38611.0,0,0,
user1076@sbi,User 1076,ICICI,0,0,707,VIDEO,500.0,7-20,dev_1076,103963.0,0,0,
user1077@sbi,User 1077,SBI,0,0,804,VIDEO,5000.0,7-21,dev_1077,195344.0,0,0,
user1078@axis,User 1078,SBI,0,0,3,VIDEO,500.0,8-20,dev_1078,177420.0,0,0,
user1079@icici,User 1079,ICICI,0,0,1843,VIDEO,2000.0,7-22,dev_1079,67704.0,0,0,
user1080@ybl,User 1080,HDFC,0,0,293,VIDEO,500.0,10-19,dev_1080,62674.0,0,0,
user1081@icici,User 1081,HDFC,0,0,1954,BASIC,5000.0,9-20,dev_1081,190234.0,0,0,
user1082@hdfc,User 1082,PAYTM,0,0,22,BASIC,12000.0,6-21,dev_1082,8535.0,0,0,
user1083@paytm,User 1083,YBL,0,0,1593,BASIC,500.0,10-22,dev_1083,78591.0,0,0,
user1084@paytm,User 1084,YBL,0,0,779,VIDEO,1000.0,9-19,dev_1084,165132.0,0,0,
user1085@ybl,User 1085,AXIS,0,0,1425,CORPORATE,500.0,10-21,dev_1085,121999.0,0,0,
user1086@hdfc,User 1086,PAYTM,0,0,1800,BASIC,1000.0,8-20,dev_1086,156828.0,0,0,
user1087@paytm,User 1087,AXIS,0,0,1499,BASIC,2000.0,10-19,dev_1087,85976.0,0,0,
user1088@axis,User 1088,ICICI,0,0,1468,VIDEO,2000.0,7-19,dev_1088,67377.0,0,0,
user1089@paytm,User 1089,ICICI,0,0,167,BASIC,1000.0,6-20,dev_1089,180869.0,0,0,
user1090@axis,User 1090,AXIS,0,0,1780,BASIC,2000.0,8-22,dev_1090,27683.0,0,0,
user1091@paytm,User 1091,PAYTM,0,0,9,BASIC,1000.0,10-20,dev_1091,183420.0,0,0,
user1092@paytm,User 1092,YBL,0,0,183,VIDEO,500.0,9-20,dev_1092,66840.0,0,0,
user1093@ybl,User 1093,SBI,0,0,138,VIDEO,1000.0,7-22,dev_1093,153543.0,0,0,
user1094@sbi,User 1094,YBL,0,0,880,CORPORATE,1000.0,6-22,dev_1094,132543.0,0,0,
user1095@icici,User 1095,ICICI,0,0,773,CORPORATE,2000.0,8-20,dev_1095,104781.0,0,0,
user1096@paytm,User 1096,SBI,0,0,967,CORPORATE,1000.0,10-20,dev_1096,56746.0,0,0,
user1097@icici,User 1097,ICICI,0,0,1359,BASIC,12000.0,10-21,dev_1097,170893.0,0,0,
user1098@paytm,User 1098,HDFC,0,0,785,BASIC,2000.0,8-21,dev_1098,11184.0,0,0,
user1099@ybl,User 1099,PAYTM,0,0,1193,BASIC,500.0,7-20,dev_1099,166899.0,0,0,
user1100@ybl,User 1100,HDFC,0,0,1131,VIDEO,1000.0,6-22,dev_1100,88347.0,0,0,
user1101@icici,User 1101,AXIS,0,0,1352,BASIC,1000.0,8-20,dev_1101,156971.0,0,0,
user1102@sbi,User 1102,PAYTM,0,0,1107,BASIC,500.0,7-19,dev_1102,154976.0,0,0,
user1103@icici,User 1103,YBL,0,0,834,BASIC,500.0,10-21,dev_1103,81669.0,0,0,
user1104@ybl,User 1104,HDFC,0,0,1330,BASIC,500.0,9-22,dev_1104,70205.0,0,0,
user1105@icici,User 1105,HDFC,0,0,11,VIDEO,2000.0,7-19,dev_1105,90898.0,0,0,
user1106@icici,User 1106,HDFC,0,0,1586,VIDEO,5000.0,10-19,dev_1106,110582.0,0,0,
user1107@icici,User 1107,ICICI,0,0,578,BASIC,5000.0,10-22,dev_1107,170502.0,0,0,
user1108@icici,User 1108,YBL,0,0,734,CORPORATE,500.0,6-20,dev_1108,73531.0,0,0,
user1109@paytm,User 1109,HDFC,0,0,67,CORPORATE,2000.0,7-20,dev_1109,78606.0,0,0,
user1110@axis,User 1110,SBI,0,0,231,BASIC,500.0,6-22,dev_1110,138390.0,0,0,
user1111@axis,User 1111,SBI,0,0,1430,VIDEO,500.0,10-21,dev_1111,62457.0,0,0,
user1112@sbi,User 1112,PAYTM,0,0,1404,BASIC,12000.0,7-20,dev_1112,110416.0,0,0,
user1113@hdfc,User 1113,HDFC,0,0,860,BASIC,500.0,8-22,dev_1113,148389.0,0,0,
user1114@hdfc,User 1114,YBL,0,0,438,BASIC,500.0,7-22,dev_1114,74062.0,0,0,
user1115@paytm,User 1115,YBL,0,0,718,BASIC,2000.0,9-21,dev_1115,10969.0,0,0,
user1116@paytm,User 1116,HDFC,0,0,1134,VIDEO,500.0,9-22,dev_1116,113047.0,0,0,
user1117@paytm,User 1117,AXIS,0,0,1181,CORPORATE,2000.0,8-21,dev_1117,54347.0,0,0,
user1118@ybl,User 1118,HDFC,0,0,1620,VIDEO,500.0,9-20,dev_1118,193595.0,0,0,
user1119@axis,User 1119,SBI,0,0,714,VIDEO,2000.0,9-20,dev_1119,145158.0,0,0,
user1120@ybl,User 1120,PAYTM,0,0,195,BASIC,500.0,10-21,dev_1120,25878.0,0,0,
user1121@ybl,User 1121,PAYTM,0,0,1424,VIDEO,500.0,7-19,dev_1121,168753.0,0,0,
user1122@hdfc,User 1122,PAYTM,0,0,441,VIDEO,2000.0,7-20,dev_1122,169109.0,0,0,
user1123@ybl,User 1123,PAYTM,0,0,1029,BASIC,500.0,6-22,dev_1123,95499.0,0,0,
user1124@ybl,User 1124,YBL,0,0,1,BASIC,2000.0,8-22,dev_1124,55955.0,0,0,
user1125@ybl,User 1125,ICICI,0,0,1567,BASIC,2000.0,6-19,dev_1125,189939.0,0,1,
user1126@hdfc,User 1126,PAYTM,0,0,176,BASIC,2000.0,7-19,dev_1126,63116.0,0,0,
user1127@axis,User 1127,PAYTM,0,0,22,BASIC,1000.0,9-20,dev_1127,34189.0,0,0,
user1128@axis,User 1128,AXIS,0,0,1919,VIDEO,500.0,8-22,dev_1128,74999.0,0,0,
user1129@axis,User 1129,YBL,0,0,423,VIDEO,12000.0,9-20,dev_1129,166631.0,0,0,
user1130@ybl,User 1130,YBL,0,0,857,CORPORATE,500.0,10-21,dev_1130,180593.0,0,0,
user1131@icici,User 1131,PAYTM,0,0,890,VIDEO,5000.0,6-20,dev_1131,81883.0,0,0,
user1132@hdfc,User 1132,SBI,0,0,418,VIDEO,500.0,10-20,dev_1132,5926.0,0,0,
user1133@hdfc,User 1133,HDFC,0,0,391,BASIC,500.0,8-22,dev_1133,64604.0,0,0,
user1134@hdfc,User 1134,HDFC,0,0,385,VIDEO,2000.0,7-22,dev_1134,139137.0,0,0,
user1135@hdfc,User 1135,AXIS,0,0,862,VIDEO,5000.0,7-19,dev_1135,181343.0,0,0,
user1136@sbi,User 1136,AXIS,0,0,1685,BASIC,500.0,10-21,dev_1136,75198.0,0,0,
user1137@sbi,User 1137,YBL,0,0,563,BASIC,500.0,10-20,dev_1137,143479.0,0,0,
user1138@paytm,User 1138,AXIS,0,0,3,BASIC,2000.0,8-22,dev_1138,129213.0,0,0,
user1139@paytm,User 1139,ICICI,0,0,1805,CORPORATE,2000.0,6-21,dev_1139,191878.0,0,0,
user1140@paytm,User 1140,ICICI,0,0,1858,BASIC,5000.0,7-20,dev_1140,154821.0,0,0,
user1141@icici,User 1141,PAYTM,0,0,1723,BASIC,2000.0,10-20,dev_1141,189104.0,0,0,
user1142@icici,User 1142,SBI,0,0,322,CORPORATE,1000.0,6-20,dev_1142,50288.0,0,0,
user1143@hdfc,User 1143,HDFC,0,0,110,VIDEO,500.0,10-20,dev_1143,141963.0,0,0,
user1144@axis,User 1144,HDFC,0,0,1933,BASIC,1000.0,10-20,dev_1144,136990.0,0,1,
user1145@icici,User 1145,ICICI,0,0,1437,BASIC,2000.0,7-19,dev_1145,126988.0,0,0,
user1146@sbi,User 1146,PAYTM,0,0,535,VIDEO,1000.0,10-20,dev_1146,80468.0,0,0,
user1147@ybl,User 1147,PAYTM,0,0,767,BASIC,1000.0,8-21,dev_1147,67269.0,0,0,
user1148@paytm,User 1148,ICICI,0,0,221,BASIC,1000.0,8-22,dev_1148,38215.0,0,0,
user1149@ybl,User 1149,SBI,0,0,466,VIDEO,5000.0,8-22,dev_1149,195709.0,0,0,
user1150@ybl,User 1150,PAYTM,0,0,1823,VIDEO,2000.0,7-22,dev_1150,187506.0,0,0,
user1151@axis,User 1151,HDFC,0,0,1770,VIDEO,2000.0,7-21,dev_1151,50442.0,0,0,
user1152@axis,User 1152,YBL,0,0,307,CORPORATE,500.0,10-19,dev_1152,29494.0,0,0,
user1153@sbi,User 1153,HDFC,0,0,931,BASIC,500.0,8-20,dev_1153,100293.0,0,0,
user1154@icici,User 1154,SBI,0,0,468,VIDEO,12000.0,10-21,dev_1154,19997.0,0,0,
user1155@icici,User 1155,SBI,0,0,395,BASIC,5000.0,10-19,dev_1155,24898.0,0,0,
user1156@hdfc,User 1156,AXIS,0,0,146,VIDEO,12000.0,7-20,dev_1156,20103.0,0,0,
user1157@sbi,User 1157,HDFC,0,0,408,VIDEO,500.0,10-21,dev_1157,146515.0,0,1,
user1158@paytm,User 1158,ICICI,0,0,1225,BASIC,2000.0,7-19,dev_1158,62703.0,0,0,
user1159@hdfc,User 1159,PAYTM,0,0,1879,BASIC,500.0,9-21,dev_1159,70005.0,0,0,
user1160@axis,User 1160,YBL,0,0,1438,BASIC,1000.0,7-22,dev_1160,189127.0,0,0,
user1161@paytm,User 1161,YBL,0,0,913,VIDEO,2000.0,9-22,dev_1161,181051.0,0,0,
user1162@paytm,User 1162,AXIS,0,0,14,BASIC,1000.0,7-20,dev_1162,155109.0,0,0,
user1163@sbi,User 1163,ICICI,0,0,715,BASIC,500.0,7-21,dev_1163,118795.0,0,0,
user1164@hdfc,User 1164,PAYTM,0,0,1054,VIDEO,500.0,10-21,dev_1164,116956.0,0,0,
user1165@sbi,User 1165,SBI,0,0,476,BASIC,5000.0,10-21,dev_1165,72230.0,0,0,
user1166@sbi,User 1166,PAYTM,0,0,799,CORPORATE,500.0,7-22,dev_1166,139184.0,0,0,
user1167@hdfc,User 1167,SBI,0,0,1398,BASIC,12000.0,7-21,dev_1167,110230.0,0,0,
user1168@paytm,User 1168,YBL,0,0,1106,VIDEO,1000.0,9-21,dev_1168,54659.0,0,0,
user1169@sbi,User 1169,PAYTM,0,0,1861,VIDEO,1000.0,6-19,dev_1169,85580.0,0,0,
user1170@sbi,User 1170,YBL,0,0,281,VIDEO,5000.0,9-19,dev_1170,181264.0,0,0,
user1171@paytm,User 1171,HDFC,0,0,5,BASIC,1000.0,7-22,dev_1171,196276.0,0,0,
user1172@ybl,User 1172,YBL,0,0,831,CORPORATE,1000.0,7-21,dev_1172,129292.0,0,0,
